PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0zsim,2rq1rk1/pb3ppp/4p3/n1bp4/2P5/P1Q1PN2/1B2BPPP/R4RK1 b - - 1 17,d5c4 c3g7,571,89,100,119,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/W7RlcBgJ/black#34,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
0zslw,1nB5/8/1k2p1p1/p3PpP1/Pp1p1P2/1P1K4/8/8 b - - 9 48,b8c6 d3c4 d4d3 c4d3,2339,107,90,618,crushing endgame short,https://lichess.org/pWAZ3n7T/black#96,
0zsmg,1k4rr/1q1p1p2/3Pp3/2p5/2Qn4/1Pp2P2/P1P3PP/1K1R3R b - - 2 26,b7b4 c4b4 c5b4 d1d4,971,80,97,784,advantage master middlegame short,https://lichess.org/T7G4qqVH/black#52,
0zsnp,r2q1rk1/1pp2p1p/p3pbpQ/3Pp3/8/2N5/PPP2PPP/2KR3R w - - 0 16,d5e6 f6g5 h6g5 d8g5,1117,75,81,527,crushing fork middlegame short,https://lichess.org/NFmimbmF#31,Nimzowitsch_Defense Nimzowitsch_Defense_Pirc_Connection
0zspM,4R3/8/8/1pBk4/1P6/3n1p2/4p3/5K2 w - - 0 49,e8e2 f3e2 f1e2 d3c5 b4c5 d5c5,1335,75,100,586,advancedPawn crushing endgame long,https://lichess.org/GOTxZmVK#97,
0zsvH,3r2k1/8/1p4pp/1Pq2p2/2P5/1Q2P1PP/6PK/1B6 b - - 0 37,c5d6 c4c5 d6d5 b3d5 d8d5 b1a2 g8f8 a2d5,1517,74,90,487,attraction crushing discoveredAttack discoveredCheck endgame exposedKing pin veryLong,https://lichess.org/E3d4e59T/black#74,
0zsvg,r3qr1k/pbp3p1/1p2p1p1/8/2P2B2/2P5/P1Q2PPP/R4RK1 w - - 0 18,f4c7 e8c6 c2g6 c6c7,1446,73,91,2728,crushing middlegame short,https://lichess.org/WiM2eI96#35,Nimzo-Indian_Defense Nimzo-Indian_Defense_Three_Knights_Variation
0zszx,4k2r/2qb1p2/p2p4/2p1bN2/P1Pn2QN/3P3P/6P1/5RK1 b - - 5 35,h8h4 g4g8,1173,77,88,84,mate mateIn1 middlegame oneMove,https://lichess.org/ZLHi4TPy/black#70,
0zt4I,r4rk1/ppp2p1p/4pPpQ/n2q4/3P4/PP3N2/6PP/R2R2K1 b - - 0 21,d5h5 h6g7,1063,83,38,58,mate mateIn1 middlegame oneMove,https://lichess.org/wuoiVd2G/black#42,
0zt66,3rr1k1/5ppp/p2B1n2/2p5/4P3/2qP1Q2/P1P2PPP/R3R1K1 w - - 2 20,e4e5 d8d6 g1f1 d6e6,1748,76,70,70,advantage middlegame short,https://lichess.org/cw9o8fEd#39,
0zt6d,4r1k1/2p3p1/p1Pbr2p/7n/1P3p2/P3B1PP/5PBK/R3R3 w - - 0 28,e3d2 f4g3 h2h1 g3f2 e1e6 h5g3,2245,80,88,199,advancedPawn advantage long middlegame sacrifice,https://lichess.org/s5642b3r#55,
0zt7I,1k2r3/ppp2p2/4nB2/4P3/3p2Q1/3P4/PPP1K1P1/8 w - - 3 27,g4h5 e6f4 e2d1 f4h5,674,95,80,332,crushing endgame fork short,https://lichess.org/ADwaOXCb#53,
0ztCR,r7/8/4ppp1/Pk1P3p/2p1KP2/2P5/6P1/R7 b - - 0 41,a8a5 a1a5 b5a5 d5e6,1485,75,83,332,crushing endgame rookEndgame short,https://lichess.org/Q1aLsUaY/black#82,
0ztE0,6k1/1pp2p2/1p4bp/1B2Q3/4Pp2/5rqP/PP4P1/6RK w - - 0 31,g2f3 g3h3,1126,75,89,1017,endgame mate mateIn1 oneMove,https://lichess.org/Zb0jnnGL#61,
0ztEk,r6k/5p1p/4qp2/3p4/6R1/3Q2RP/6PK/r7 b - - 3 34,e6e1 d3h7 h8h7 g4h4,1464,76,78,112,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/wifc3IUT/black#68,
0ztEm,2Q1bB1k/ppp3pp/8/3P1pq1/8/5P2/PP4PP/R1q3K1 w - - 0 26,a1c1 g5e3 g1f1 e8b5 c1c4 b5c4,2002,83,91,1640,endgame fork long mate mateIn3,https://lichess.org/vhpiFmHe#51,
0ztF1,3r3k/p4ppp/1pn1p3/8/2q1NQ1P/P1P1P3/5PP1/R5K1 b - - 0 23,h8g8 e4f6 g7f6 f4c4,1173,80,86,525,crushing discoveredAttack endgame master short,https://lichess.org/uGYUJAgj/black#46,
0ztJm,8/4k1p1/4p2p/5p2/2PPK3/r4PPP/2R5/8 w - - 0 39,e4f4 g7g5 f4e5 a3e3,1353,76,95,14038,endgame mate mateIn2 rookEndgame short,https://lichess.org/F1CtmlsP#77,
0ztOc,2kr1b1r/1pp1pppp/p1q2n2/8/5PP1/P1NbB2P/1PPQN3/2KR3R b - - 1 16,d3e2 d2d8,1016,89,96,100,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/3JkdZ7uH/black#32,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation
0ztR5,r1bq1rk1/pp2n1bp/2n1p1p1/1N1p4/2P2B2/5NP1/PP3PBP/R2Q1RK1 w - - 2 15,b5c7 f8f4 c7e6 c8e6,2062,77,86,500,advantage master opening short,https://lichess.org/rFJMJ8rm#29,Hungarian_Opening Hungarian_Opening_Other_variations
0ztRc,4k3/R3P1p1/p1p5/5p2/8/8/r3rPPP/4R1K1 w - - 3 41,e1e2 a2a1 e2e1 a1e1,726,80,100,202,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/xp0yoSw9#81,
0ztSf,4q2k/5Rp1/2p1r2p/ppbp4/8/P7/6PP/1Q3R1K b - - 5 42,c5d4 f7f8 e8f8 f1f8,1127,195,54,11,endgame fork mate mateIn2 short,https://lichess.org/u0YPqCdY/black#84,
0ztXY,6k1/pp4pp/2ppb1N1/8/2P1P3/1P5n/P3B1PP/5RqK w - - 1 26,f1g1 h3f2,892,79,97,290,endgame mate mateIn1 oneMove smotheredMate,https://lichess.org/cRd90CCn#51,
0ztYg,r5k1/2p2pp1/2P4p/8/2q5/r1PR1Q1P/P5P1/3R3K b - - 2 26,a3a2 d3d8 g8h7 f3f5 g7g6 f5f6,2019,81,91,447,advantage endgame long,https://lichess.org/2F4pbug2/black#52,
0ztdq,r6k/pp2NQp1/7p/8/3q2n1/P7/1PP2RP1/6KR b - - 0 26,g4f2 h1h6 g7h6 e7g6,1821,81,85,94,endgame mate mateIn2 sacrifice short,https://lichess.org/Kq1hvDV8/black#52,
0ztj1,Q1K2q2/8/2P5/8/8/8/8/3k4 w - - 8 66,c8c7 f8a8 c7d7 a8a4,1860,77,92,895,crushing endgame hangingPiece queenEndgame short,https://lichess.org/zyfgJjgH#131,
0ztkN,3r2k1/3r2p1/1p2PP2/p5Q1/4b2P/8/P1p2P1K/8 b - - 0 41,d7c7 f6f7 c7f7 g5d8 f7f8 e6e7 f8d8 e7d8q,2433,84,84,149,advancedPawn crushing discoveredAttack endgame pin promotion veryLong,https://lichess.org/iNeAcDQr/black#82,
0ztli,4r3/5K2/1pkP3p/p5p1/P5P1/7P/8/3R4 b - - 4 43,e8d8 f7e7 d8d7 e7e6,1539,75,87,471,crushing defensiveMove endgame rookEndgame short,https://lichess.org/K6q5x3qq/black#86,
0ztoS,8/8/4p1p1/4P3/5P2/7k/4K3/8 w - - 8 46,e2f3 h3h4 f3e2 h4g4 e2e3 g4g3,2296,84,90,504,crushing endgame long pawnEndgame zugzwang,https://lichess.org/0MesUipT#91,
0ztpK,3k4/Q1pr1pp1/1p4p1/p2q4/P7/5P1P/6P1/4R2K b - - 1 37,d7d6 a7b8 d8d7 b8e8,1219,75,96,179,endgame mate mateIn2 short,https://lichess.org/iexbKxvt/black#74,
0ztqO,r1bqr1k1/p4pp1/1pn2n1p/2p5/3pP2B/P2B1N2/1PQ2PPP/R3R1K1 b - - 1 16,d8d6 e4e5 c6e5 e1e5 e8e5 h4g3,2304,81,84,55,advantage fork long middlegame sacrifice,https://lichess.org/RN5UcgNb/black#32,Nimzo-Indian_Defense Nimzo-Indian_Defense_Classical_Variation
0ztqs,r1b1Bnk1/pp4pp/4pb2/3p3Q/2p5/2q5/P4PPP/R3R1K1 b - - 1 22,c3d2 h5f7 g8h8 f7f8,1127,87,85,35,deflection kingsideAttack mate mateIn2 middlegame short,https://lichess.org/FLn2rkQr/black#44,
0ztuO,4B3/r3r3/p3pp2/1ppR3R/6kP/2P1P3/5PK1/8 b - - 0 35,e6d5 f2f3,1104,76,93,1072,endgame mate mateIn1 oneMove,https://lichess.org/U1Bnjb3q/black#70,
0ztvG,1k2r3/8/1P6/PK6/6B1/5P2/8/8 w - - 3 61,g4h5 e8e5 b5c4 e5h5,688,91,79,56,crushing endgame fork short,https://lichess.org/ch0UeQdO#121,
0zu2e,3rr2k/1pp5/p1n3qp/8/5Q2/1B6/PP1B1PPN/1R4K1 b - - 0 32,g6b1 h2f1 b1h7 d2c3,1751,75,96,4464,advantage defensiveMove middlegame short,https://lichess.org/LkLPxDXD/black#64,
0zu37,r4rk1/1p3p2/p1pp3p/4p1p1/P2bP1qN/3P2Pb/BP1Q1P2/R1B1R1K1 w - - 0 18,h4f5 g4f3 f5e3 d4e3,1464,76,79,549,advantage middlegame short,https://lichess.org/AvsYA5a6#35,Italian_Game Italian_Game_Giuoco_Pianissimo
0zu3c,3N4/8/1RP5/5k1p/6pn/2r3K1/5P2/8 w - - 2 46,g3h4 c3h3,495,96,80,372,endgame mate mateIn1 oneMove,https://lichess.org/pQvBBxWE#91,
0zu53,8/6k1/7p/8/1r3N1P/6PK/8/8 b - - 2 58,g7f6 f4d5 f6e5 d5b4,654,91,89,907,crushing endgame fork short,https://lichess.org/Tpz7VpgZ/black#116,
0zu90,3r2k1/3P1pp1/p6p/1p3R2/2p3P1/2P1r3/P5P1/3R2K1 b - - 0 29,e3c3 f5e5 g8h7 e5e8 c3c1 d1c1,1591,75,96,11386,crushing endgame long rookEndgame,https://lichess.org/7JC6h61w/black#58,
0zuDV,r2q3r/1kp4p/3p1p2/1n1Pp2Q/1p2P2N/1PR4P/PK4P1/7R w - - 2 29,c3c4 a8a2 b2a2 d8a8 a2b2 a8a3,1421,75,85,646,advantage attraction long middlegame sacrifice,https://lichess.org/xS2twqFQ#57,
0zuGh,8/1p6/8/p2p4/3P1kp1/2P1p3/PPN1KbP1/8 w - - 0 36,g2g3 f4g3 c2e3 f2e3,1442,78,89,82,crushing endgame short,https://lichess.org/srDrRffg#71,
0zuGv,8/8/5kp1/7p/P3BNnP/6P1/1r6/4K3 b - - 2 47,b2b4 f4d5 f6e5 d5b4,938,76,100,460,advantage endgame fork master short,https://lichess.org/OoZjbb2u/black#94,
0zuO1,r1bq1r1k/1p4p1/p1pp2Qp/4P1n1/1P6/P1NB4/2PP1bPP/1RB2R1K w - - 0 19,c3e4 c8f5 g6f5 f8f5,1533,76,83,90,advantage middlegame short,https://lichess.org/Vewwc6MV#37,Three_Knights_Opening Three_Knights_Opening_Other_variations
0zuO6,3QRbk1/5p1p/6p1/8/P6P/1r6/3p1PPK/2r5 b - - 3 31,d2d1q e8f8 g8g7 f8g8 g7h6 d8g5,1084,75,100,1072,endgame long mate mateIn3,https://lichess.org/KWgquqN9/black#62,
0zuOS,8/1Q6/p5qk/1b1pp2p/3P3P/P1P5/5PP1/6K1 w - - 1 40,b7d5 b5c6 d5c6 g6c6,1656,76,94,4247,crushing endgame master short,https://lichess.org/laArP3OP#79,
0zuQ5,4rr2/pp4k1/2p2ppp/1n2N1q1/3PP3/1P3R1P/P4QP1/4R1K1 w - - 0 25,f3g3 f6e5 g3g5 f8f2,1468,75,87,556,advantage discoveredAttack middlegame short,https://lichess.org/jeImnu8r#49,
0zuQa,4r3/p7/3B1k2/1b1B4/8/2P3R1/r4PPP/4R1K1 w - - 7 38,e1e8 a2a1 e8e1 a1e1,435,115,86,586,backRankMate endgame mate mateIn2 short,https://lichess.org/Er9xzINH#75,
0zuSi,r6r/ppp3pp/2n1b1k1/3p4/5QPq/5P2/PBP5/4RRK1 b - - 2 16,a8e8 e1e6 e8e6 f4f5,1150,78,89,368,crushing middlegame sacrifice short,https://lichess.org/LAnR4of6/black#32,Italian_Game Italian_Game_Scotch_Gambit
0zuUS,8/8/1Ppk2p1/p5K1/1P6/P7/8/8 w - - 0 45,b4a5 c6c5 g5g6 c5c4 a5a6 d6c6 b6b7 c6c7 g6g5 c4c3,1896,76,96,1643,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/pvgGclJV#89,
0zuXZ,4kr2/3r1R1B/p1q1p3/1p1pP1Q1/b1n4B/8/2P2PP1/4R1K1 b - - 0 31,d7f7 g5d8,1464,134,58,17,mate mateIn1 middlegame oneMove,https://lichess.org/E7XnwFCd/black#62,
0zuZb,8/7R/p5P1/5p2/3p3P/5k2/P4r2/3K4 w - - 1 46,h7h5 f3e3 d1c1 d4d3 h5g5 f2f1 c1b2 d3d2,2483,101,89,415,advancedPawn crushing endgame exposedKing master rookEndgame veryLong,https://lichess.org/0YzGBBBW#91,
0zuia,r2qk2r/pbpnn1b1/1p1p2Bp/8/3P4/2N1BPP1/PPP1Q1KP/3RR3 b kq - 0 22,e7g6 e3g5 e8f8 g5d8,1177,76,95,5331,advantage discoveredAttack discoveredCheck middlegame short,https://lichess.org/AkjKpvka/black#44,
0zujO,2r2rk1/2q1ppb1/p2p1np1/1p1P3p/2nB4/1NP2PP1/PP2Q1BP/1K1RR3 b - - 2 19,f6d5 d4g7 g8g7 d1d5,1182,80,93,281,advantage discoveredAttack master middlegame short,https://lichess.org/I5iZHORS/black#38,Modern_Defense Modern_Defense_Modern_Pterodactyl
0zukv,6k1/6p1/4R2p/8/3P2P1/2r3KP/8/8 w - - 0 43,g3h4 g8f7 e6e5 g7g5 e5g5 h6g5,2236,85,87,45,crushing endgame long rookEndgame,https://lichess.org/TvHMK9lz#85,
0zumH,8/5pk1/R6p/PrP2Kp1/6P1/8/8/8 w - - 1 41,a6b6 b5c5 f5e4 c5a5,1335,80,94,1958,crushing endgame rookEndgame short,https://lichess.org/9V07ikts#81,
0zupH,8/p5kp/6p1/3p4/3N4/P4R2/1Pq2PKP/8 b - - 1 33,c2b2 d4e6 g7h8 f3f8,916,104,95,403,endgame mate mateIn2 short,https://lichess.org/bTpEwZtp/black#66,
0zut3,8/5k2/5p2/5P2/7K/8/8/8 b - - 2 74,f7e7 h4h5 e7f7 h5h6,1017,78,99,1407,crushing defensiveMove endgame master pawnEndgame short,https://lichess.org/1PpJ5ZUu/black#148,
0zuvt,8/6pk/3p1q1p/2pQ4/8/1P5P/6P1/6K1 b - - 6 32,f6d4 d5d4 c5d4 b3b4 h7g6 b4b5,1520,76,94,1181,crushing defensiveMove endgame long queenEndgame quietMove,https://lichess.org/xbzmP6Mm/black#64,
0zuxM,1kb4Q/p1q2p2/3N4/4Pp2/3p2p1/P4nP1/1P3PK1/3R4 w - - 0 28,d1d3 f3e1 g2h2 e1d3 e5e6 f7e6,1408,79,92,2093,advantage endgame fork long,https://lichess.org/2u10oM9O#55,
0zuzr,5rk1/pR3ppp/5q2/2p2P2/2QbB3/r7/5PPP/5RK1 b - - 5 23,f6h4 c4f7 f8f7 b7b8 h4d8 b8d8 f7f8 e4d5 g8h8 d8f8,1710,77,92,5711,backRankMate deflection mate mateIn5 middlegame pin sacrifice veryLong,https://lichess.org/535TWoZO/black#46,
0zv4U,8/p5k1/8/6p1/5n1r/P4Q1B/1P3P1K/8 w - - 1 61,h2g3 h4h3 g3g4 h3f3,1117,77,72,204,crushing endgame master short skewer,https://lichess.org/yqJZbakT#121,
0zvBG,5R2/8/5p2/8/5b2/5kpp/8/7K w - - 0 63,f8f6 g3g2 h1g1 h3h2,923,77,65,104,advancedPawn endgame mate mateIn2 short,https://lichess.org/0UvS4kYh#125,
0zvFG,r4rk1/3q1p2/2p2RpQ/1p1pn3/8/2P4P/1PB3P1/4R1K1 b - - 4 34,a8e8 e1e5 d7a7 g1h2 a7c7 f6g6 f7g6 h6g6,2290,84,90,1416,crushing middlegame veryLong,https://lichess.org/KH5AAZcW/black#68,
0zvFI,r3k1nr/ppp2ppp/3p4/8/1b1nPP1q/2N4P/PPPB2P1/R2QKB1R w KQkq - 3 12,g2g3 h4g3,810,108,97,524,mate mateIn1 oneMove opening,https://lichess.org/qbjAlr0t#23,Vienna_Game Vienna_Game_Other_variations
0zvSY,r2q1k1r/1b3p2/1p3n2/p2pB1Np/P2P3P/3B4/1P3PP1/R4RK1 b - - 4 21,h8g8 e5f6 d8f6 g5h7 f8e7 h7f6,1349,82,47,55,advantage attraction fork long middlegame,https://lichess.org/q28tOQF6/black#42,
0zvUn,rnbq1rk1/p3bp1p/1pp2np1/3p4/7Q/1P1BP3/P1PPNPPP/RNB2RK1 w - - 1 12,c1b2 f6h5 h4a4 b6b5 d3b5 c6b5,2263,86,87,896,advantage long opening quietMove,https://lichess.org/pEehvWEW#23,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations
0zvaT,r1b1qrk1/pp4p1/4pbp1/3p4/6Q1/P1N5/1P3PPP/R1B1R1K1 w - - 2 16,c3d5 e6d5 e1e8 c8g4 e8a8 f8a8,1255,80,90,3956,crushing discoveredAttack hangingPiece long middlegame,https://lichess.org/8VboveQu#31,French_Defense French_Defense_Advance_Variation
0zvar,3r2k1/4R1pp/p4p2/8/2q2P1Q/8/1P4PP/3r1R1K w - - 2 29,f1e1 c4f1 e1f1 d1f1,1405,88,79,2103,backRankMate endgame mate mateIn2 sacrifice short xRayAttack,https://lichess.org/7cYHZ7h2#57,
0zvf9,4r1k1/6pp/5p2/2R5/4P3/2p4P/4Q1PK/1q6 b - - 3 38,e8e4 c5c8 g8f7 e2h5,1517,75,71,245,crushing endgame short,https://lichess.org/70JAQzkF/black#76,
0zvfY,r4r1k/pp2bpp1/q3p2p/1b1p2PQ/3B3P/P2N4/1P3P2/R3K2R b KQ - 6 20,h8h7 d4g7 e6e5 g7f6 a6f6 g5f6,2776,113,91,930,crushing long master middlegame,https://lichess.org/8g76RZ0r/black#40,
0zvi9,1k6/2p4p/1bq3p1/p4p2/P7/4r1P1/6BP/3R1Q1K b - - 1 39,c6c5 d1d8 b8a7 d8a8,932,85,100,227,endgame master mate mateIn2 operaMate short,https://lichess.org/x4rocboL/black#78,
0zvj4,4Rb1r/p5k1/6pp/5pN1/5n2/1B6/Pr3PPP/3R2K1 w - - 0 25,h2h4 h6g5 h4g5 f4e2 e8e2 b2e2,2003,75,92,1555,advantage long middlegame,https://lichess.org/YqCMT7vd#49,
0zvkV,r5k1/1p1bqpp1/3p1n1p/4p3/2PPP3/p4N1P/2Q2PP1/R2R2K1 w - - 0 23,d4d5 d7a4 c2d3 a4d1,1351,74,87,1300,advantage middlegame short skewer,https://lichess.org/xy04TqIO#45,
0zvks,3N4/p7/Pp1p1k2/3P1p2/R1P2Kp1/6P1/8/7r w - - 5 54,d8c6 h1e1 c4c5 b6b5,2248,77,73,170,crushing endgame quietMove short,https://lichess.org/nmePTJdj#107,
0zvoj,r6r/p3kp1p/npN3p1/2nRPp2/2P5/8/PP4PP/4KB1R b K - 1 18,e7e6 d5d6,1192,76,97,1749,mate mateIn1 middlegame oneMove vukovicMate,https://lichess.org/wGwaKmxE/black#36,Alekhine_Defense Alekhine_Defense_Four_Pawns_Attack
0zvqU,2r3k1/1p5p/4P1p1/pNbp4/P7/1Pp1K2P/2P3P1/4R3 w - - 5 36,e3f4 c8f8 f4g4 h7h5,1210,79,90,1038,crushing endgame short,https://lichess.org/sPnpWHdf#71,
0zvsa,4R3/4PKpk/7p/2bp4/1p5P/6r1/8/8 b - - 0 41,b4b3 e8h8 h7h8 e7e8q c5f8 e8f8 h8h7 f8g8,1383,76,82,164,advancedPawn attraction endgame mate mateIn4 promotion veryLong,https://lichess.org/rtSZaJRp/black#82,
0zvss,5rk1/3R3p/p5b1/1p3qP1/2p1p3/2P1Q3/PP1KR1P1/8 w - - 10 39,e3a7 e4e3 a7e3 f5d7,2333,79,95,741,crushing deflection endgame master short,https://lichess.org/47SQi5TB#77,
0zvzJ,8/ppk1pr1p/3p4/3n4/8/1PP3Q1/P2B1rPP/3RRq1K w - - 1 27,e1f1 f2f1 d1f1 f7f1,406,113,96,1505,backRankMate mate mateIn2 middlegame short,https://lichess.org/Q4Dfk4dT#53,
0zw6d,2rq2k1/2p2pp1/7p/8/4B3/2Q1P3/PP3PPP/2Rr2K1 w - - 4 23,c1d1 d8d1 c3e1 d1e1,400,87,82,120,endgame mate mateIn2 short,https://lichess.org/7lnCYM20#45,
0zw70,r1bqkb1r/pp2pppp/5n2/8/2B1Q3/5N2/PPP2PPP/R1B1K2R w KQkq - 1 10,f3e5 d8a5 b2b4 a5b4 c1d2 b4d2 e1d2 f6e4,1864,78,92,67,advantage attraction opening veryLong,https://lichess.org/rgnuGaje#19,Sicilian_Defense Sicilian_Defense_Nimzowitsch_Variation
0zw74,r1b2rk1/p4ppp/1p2pn2/1qpp4/2NP4/2P1PB2/PPQ2PPP/R4RK1 b - - 3 16,b5c4 f3e2 c4e2 c2e2,1529,75,93,6806,advantage middlegame short trappedPiece,https://lichess.org/Zo7ddFMC/black#32,Queens_Pawn_Game Queens_Pawn_Game_Chigorin_Variation
0zwBQ,rn2k2r/4pp1p/1Rpp2p1/p1n5/5P2/2P2B2/5PPP/5RK1 b kq - 2 21,a8a6 b6b8 e8d7 b8h8,1168,75,97,5463,advantage hangingPiece middlegame short skewer,https://lichess.org/eglBv0lE/black#42,
0zwCB,8/8/1pk5/2p2p2/2P5/PPK5/8/8 b - - 0 53,f5f4 c3d3 c6d6 d3e4 f4f3 e4f3,1455,78,94,3438,crushing endgame long pawnEndgame,https://lichess.org/lYHVS8fx/black#106,
0zwDV,r4k2/5p1Q/1p2pPnK/p3P1P1/P2p4/3Pq3/8/7R b - - 0 40,e3f3 h7g7 f8e8 g7g8 g6f8 h6g7,1390,225,50,5,crushing endgame long,https://lichess.org/SklED8vY/black#80,
0zwDb,4rr2/1pq2pk1/p1pR3p/5Np1/2b1P3/P1PnP2P/1Q4P1/3R2K1 b - - 2 28,g7h8 d6h6 h8g8 b2e2,2416,83,78,64,advantage middlegame short,https://lichess.org/PNtiC4AF/black#56,
0zwDq,3b4/2p3pk/1p1pPp1p/1P3P2/2P1K1P1/7P/8/8 b - - 6 39,g7g6 e4d5 g6f5 g4f5 h7g8 d5c6,1663,75,94,184,bishopEndgame crushing endgame long,https://lichess.org/nwseTtCN/black#78,
0zwFL,8/8/5k2/8/5rp1/1p4R1/K1P5/8 w - - 0 46,a2b3 f4f3 g3f3 g4f3 b3c3 f3f2,851,97,94,175,advancedPawn crushing endgame long master rookEndgame,https://lichess.org/yeCRfYhI#91,
0zwGc,1r5k/6pp/1Pq5/P7/3Q1P1P/6P1/4r1R1/6BK w - - 3 48,d4c5 c6g2,918,80,96,165,endgame master mate mateIn1 oneMove,https://lichess.org/BHl7EgU6#95,
0zwHd,r1b2rk1/2q1p1bp/2p2np1/p2p4/3B4/1BN5/PPP1QPPP/R4RK1 w - - 0 15,f1e1 f6g4 e2g4 c8g4,1577,77,86,420,advantage middlegame short,https://lichess.org/cc2HK5Bl#29,Sicilian_Defense Sicilian_Defense_Accelerated_Dragon
0zwJq,r5k1/1pp3pp/p7/4Pr2/Q7/4Pq2/PP3P1P/R4RK1 w - - 3 18,a4c4 g8h8 c4h4 h7h6,2079,77,84,210,crushing defensiveMove endgame short,https://lichess.org/ciwHLH2k#35,Queens_Gambit_Accepted Queens_Gambit_Accepted_Other_variations
0zwNg,4nk2/p2pR1p1/1p1P3p/6q1/5n2/2Q2P1P/PB3P2/5K2 w - - 5 27,c3e5 g5g2 f1e1 f4d3 e1e2 d3e5,1373,78,95,31944,crushing endgame fork long,https://lichess.org/LWwDgJxt#53,
0zwOg,r3r1k1/ppp2ppp/3p1q1n/2b1p3/2B1PPb1/2PP4/PPQ3PP/RNB2R1K w - - 3 12,f4e5 f6f1,755,226,83,24,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/E2SF0XT6#23,Italian_Game Italian_Game_Blackburne-Kostic_Gambit
0zwRS,2b5/4k1b1/7p/4P3/2B1PPP1/5K2/8/8 b - - 0 33,c8e6 c4e6 e7e6 f3e3 g7f8 e3d4 f8a3 f4f5,2307,95,90,1322,bishopEndgame crushing endgame veryLong,https://lichess.org/14yluvyZ/black#66,
0zwT4,8/7k/p2QB3/1pp2r2/3p1n2/P1PP4/6r1/3R2K1 w - - 5 37,g1h1 f5h5 e6h3 h5h3,990,92,67,32,endgame mate mateIn2 short,https://lichess.org/62LeLlXz#73,
0zwWR,8/8/5k1p/1p4p1/p1p3P1/P1P3K1/1P5P/8 w - - 5 39,h2h4 g5h4 g3h4 f6e5 h4h5 e5f4,2357,101,78,22,crushing endgame long pawnEndgame,https://lichess.org/UH0rTa50#77,
0zwYV,r3bbkR/1p3rp1/pq2p1Q1/3pPp2/1PnN1P2/P1P2R2/1B4PP/6K1 b - - 11 24,g8h8 f3h3 h8g8 g6h7,981,76,99,2394,mate mateIn2 middlegame short,https://lichess.org/lD087WdR/black#48,
0zwZq,k1r5/n2q1p2/2r3pp/8/Q5PP/2P1B3/P6N/KR6 b - - 6 39,c8b8 b1b8 a8b8 e3a7 d7a7 a4c6 a7g1 a1b2,1909,76,91,716,advantage attraction exposedKing middlegame veryLong,https://lichess.org/C7nSP4Jf/black#78,
0zwfy,rn2kb1r/pQp1pppp/5n2/8/2q5/4B3/PPP3PP/RN3RK1 b kq - 0 9,c4c6 b7c8,995,77,95,741,mate mateIn1 oneMove opening,https://lichess.org/EW13Q91O/black#18,Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Blackmar_Gambit
0zwik,6rk/p1q3r1/1p2p3/4pp2/3PP3/2P4P/PP2Q3/R5RK b - - 0 32,e5d4 e2h5 g7h7 g1g8 h8g8 h5e8 g8g7 a1g1,2015,77,92,1085,attraction crushing deflection endgame exposedKing veryLong,https://lichess.org/hAjbZiDq/black#64,
0zwk7,4r1k1/ppq3pp/2pb2n1/3p4/3P2Bn/2NQ1P1P/PPPB1P2/R5K1 w - - 0 22,a1e1 e8e1 d2e1 g6f4,2209,78,86,45,advantage kingsideAttack middlegame short,https://lichess.org/yiLg9Dwb#43,
0zwln,8/pp1r2k1/2p1R3/4P1P1/6nP/8/PP4P1/6K1 w - - 1 35,h4h5 d7d1,432,90,39,113,endgame master mate mateIn1 oneMove,https://lichess.org/2IozbR7c#69,
0zx1E,1r2r2k/4N1bP/p2P4/1p2p1N1/P1p2Rn1/8/1P4PP/R6K b - - 0 30,e5f4 e7g6,1559,79,95,926,master mate mateIn1 middlegame oneMove,https://lichess.org/kz8chGeK/black#60,
0zx8I,8/2Q5/p7/Pk3K1p/3q1p1P/8/8/8 b - - 3 49,d4c5 c7c5 b5c5 f5f4,1447,77,92,1141,crushing endgame queenEndgame short,https://lichess.org/7Yk3jyud/black#98,
0zxAQ,8/8/1pp4k/1p5P/1P4K1/P7/8/8 w - - 0 50,g4h4 c6c5 h4g3 c5c4,1288,76,91,1281,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/Fp27yIWG#99,
0zxCw,r4rk1/1b4pp/4pq2/pp6/2p1p1Q1/2P1P1P1/PPB1KPP1/3R3R w - - 0 20,h1h4 f6f2,1209,147,56,57,mate mateIn1 middlegame oneMove,https://lichess.org/BXtd9MSB#39,
0zxDx,r3r3/pp3pk1/8/8/2Q3p1/2P1q2P/PPb3P1/K2R1B1R w - - 4 24,c4d4 e3d4 c3d4 c2d1,1345,76,81,311,crushing middlegame short,https://lichess.org/d9M6VDFh#47,
